"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"55","8*","8","6","0","0","133.33","5","not out","2","v Zimbabwe","Guwahati","22 Mar 1993"
"56","DNB","-","-","-","-","-","-","-","2","v Zimbabwe","Pune","25 Mar 1993"
"57","21","-","39","1","0","53.84","5","caught","1","v Sri Lanka","Colombo (RPS)","25 Jul 1993"
"58","15","-","30","0","0","50.00","5","run out","2","v Sri Lanka","Colombo (RPS)","12 Aug 1993"
"59","25","-","39","1","0","64.10","5","caught","1","v Sri Lanka","Moratuwa","14 Aug 1993"
"60","26*","-","30","4","0","86.66","5","not out","2","v Sri Lanka","Kanpur","7 Nov 1993"
"61","2","-","8","0","0","25.00","5","lbw","2","v West Indies","Ahmedabad","16 Nov 1993"
"62","24","22","16","1","1","150.00","6","caught","1","v Zimbabwe","Indore","18 Nov 1993"
"63","3","-","25","0","0","12.00","4","caught","1","v South Africa","Mohali","22 Nov 1993"
"64","15","-","31","3","0","48.38","5","caught","1","v South Africa","Kolkata","24 Nov 1993"
"65","28*","-","43","2","0","65.11","5","not out","1","v West Indies","Kolkata","27 Nov 1993"
"66","1","10","5","0","0","20.00","5","caught","1","v Sri Lanka","Rajkot","15 Feb 1994"
"67","11*","25","18","0","0","61.11","5","not out","2","v Sri Lanka","Hyderabad (Deccan)","18 Feb 1994"
"68","52","83","63","3","0","82.53","5","run out","1","v Sri Lanka","Jalandhar","20 Feb 1994"
"69","15","22","19","1","0","78.94","5","caught","2","v New Zealand","Napier","25 Mar 1994"
"70","82","69","49","15","2","167.34","2","caught","2","v New Zealand","Auckland","27 Mar 1994"
"71","63","91","75","9","0","84.00","2","lbw","1","v New Zealand","Wellington","30 Mar 1994"
"72","40","34","26","8","0","153.84","2","bowled","1","v New Zealand","Christchurch","2 Apr 1994"
"73","63","125","77","7","1","81.81","2","caught","1","v U.A.E.","Sharjah","13 Apr 1994"
"74","73","96","64","10","3","114.06","2","caught","1","v Pakistan","Sharjah","15 Apr 1994"
"75","6","12","7","1","0","85.71","2","caught","2","v Australia","Sharjah","19 Apr 1994"
"76","24","59","26","4","0","92.30","2","caught","2","v Pakistan","Sharjah","22 Apr 1994"
"77","11*","-","16","2","0","68.75","2","not out","1","v Sri Lanka","Colombo (RPS)","4 Sep 1994"
"78","6","13","5","0","0","120.00","2","caught","1","v Sri Lanka","Colombo (RPS)","5 Sep 1994"
"79","110","186","130","8","2","84.61","2","bowled","1","v Australia","Colombo (RPS)","9 Sep 1994"
"80","0","6","2","0","0","0.00","2","caught","2","v Sri Lanka","Colombo (SSC)","17 Sep 1994"
"81","0","3","4","0","0","0.00","2","caught","2","v West Indies","Faridabad","17 Oct 1994"
"82","0","7","4","0","0","0.00","2","caught","2","v West Indies","Mumbai","20 Oct 1994"
"83","8","28","24","0","0","33.33","3","caught","2","v West Indies","Chennai","23 Oct 1994"
"84","115","184","136","9","3","84.55","2","run out","2","v New Zealand","Vadodara","28 Oct 1994"
"85","34","53","47","7","0","72.34","2","bowled","2","v West Indies","Kanpur","30 Oct 1994"
"86","62","80","54","13","0","114.81","2","bowled","1","v New Zealand","Delhi","3 Nov 1994"
"87","66","101","68","8","0","97.05","2","caught","1","v West Indies","Kolkata","5 Nov 1994"
"88","54","130","64","5","0","84.37","2","caught","1","v West Indies","Visakhapatnam","7 Nov 1994"
"89","88","147","112","10","0","78.57","2","bowled","2","v West Indies","Cuttack","9 Nov 1994"
"90","105","180","134","10","0","78.35","2","caught","1","v West Indies","Jaipur","11 Nov 1994"
"91","13","30","15","3","0","86.66","2","caught","1","v New Zealand","Napier","16 Feb 1995"
"92","37","75","51","3","1","72.54","2","caught","2","v South Africa","Hamilton","18 Feb 1995"
"93","47","65","40","7","0","117.50","2","caught","2","v Australia","Dunedin","22 Feb 1995"
"94","48","37","30","9","1","160.00","2","bowled","2","v Bangladesh","Sharjah","5 Apr 1995"
"95","4","13","9","1","0","44.44","2","caught","2","v Pakistan","Sharjah","7 Apr 1995"
"96","112*","137","107","15","1","104.67","2","not out","2","v Sri Lanka","Sharjah","9 Apr 1995"
"97","41","51","41","5","0","100.00","2","caught","2","v Sri Lanka","Sharjah","14 Apr 1995"
"98","30","30","20","5","0","150.00","2","caught","1","v New Zealand","Jamshedpur","15 Nov 1995"
"99","39","79","51","4","0","76.47","2","caught","2","v New Zealand","Amritsar","18 Nov 1995"
"100","7","27","11","1","0","63.63","2","caught","2","v New Zealand","Pune","24 Nov 1995"
"101","65","96","59","9","1","110.16","2","run out","2","v New Zealand","Nagpur","26 Nov 1995"
"102","1","14","4","0","0","25.00","2","bowled","2","v New Zealand","Mumbai (BS)","29 Nov 1995"
"103","127*","175","138","15","1","92.02","2","not out","2","v Kenya","Cuttack","18 Feb 1996"
"104","70","137","91","8","0","76.92","2","run out","2","v West Indies","Gwalior","21 Feb 1996"
"105","90","124","84","14","1","107.14","2","stumped","2","v Australia","Mumbai","27 Feb 1996"
"106","137","198","137","8","5","100.00","2","run out","1","v Sri Lanka","Delhi","2 Mar 1996"
"107","3","10","12","0","0","25.00","1","bowled","1","v Zimbabwe","Kanpur","6 Mar 1996"
"108","31","103","59","3","0","52.54","2","bowled","1","v Pakistan","Bengaluru","9 Mar 1996"
"109","65","96","88","9","0","73.86","1","stumped","2","v Sri Lanka","Kolkata","13 Mar 1996"
"110","28","-","31","3","1","90.32","1","caught","1","v Sri Lanka","Singapore","3 Apr 1996"
"111","100","-","111","9","1","90.09","2","stumped","1","v Pakistan","Singapore","5 Apr 1996"
"112","1","-","5","0","0","20.00","2","caught","2","v Pakistan","Sharjah","12 Apr 1996"
"113","2","23","15","0","0","13.33","2","caught","2","v South Africa","Sharjah","14 Apr 1996"
"114","118","-","140","8","2","84.28","2","caught","1","v Pakistan","Sharjah","15 Apr 1996"
"115","17","32","26","2","0","65.38","2","caught","1","v South Africa","Sharjah","17 Apr 1996"
"116","57","104","71","6","0","80.28","2","run out","2","v South Africa","Sharjah","19 Apr 1996"
"117","30","30","19","5","1","157.89","2","lbw","2","v England","The Oval","23 May 1996"
"118","6","26","19","0","0","31.57","2","run out","1","v England","Leeds","25 May 1996"
"119","1","18","11","0","0","9.09","2","caught","1","v England","Manchester","26 May 1996"
"120","110","-","138","5","1","79.71","2","run out","1","v Sri Lanka","Colombo (RPS)","28 Aug 1996"
"121","40","60","46","8","0","86.95","2","caught","2","v Zimbabwe","Colombo (SSC)","1 Sep 1996"
"122","7","24","11","1","0","63.63","2","caught","1","v Australia","Colombo (SSC)","6 Sep 1996"
"123","89*","-","89","9","3","100.00","2","not out","2","v Pakistan","Toronto","16 Sep 1996"
"124","20","-","23","3","0","86.95","2","caught","1","v Pakistan","Toronto","17 Sep 1996"
"125","2","-","13","0","0","15.38","2","caught","1","v Pakistan","Toronto","18 Sep 1996"
"126","3","-","9","0","0","33.33","2","caught","2","v Pakistan","Toronto","21 Sep 1996"
"127","23","-","44","0","1","52.27","2","run out","2","v Pakistan","Toronto","23 Sep 1996"
"128","11","20","8","2","0","137.50","2","caught","2","v South Africa","Hyderabad (Deccan)","17 Oct 1996"
"129","88","189","111","9","0","79.27","2","lbw","2","v Australia","Bengaluru","21 Oct 1996"
"130","64","133","93","3","0","68.81","2","caught","2","v South Africa","Jaipur","23 Oct 1996"
"131","28","55","38","5","0","73.68","1","lbw","1","v South Africa","Rajkot","29 Oct 1996"
"132","62","-","60","8","0","103.33","1","caught","1","v Australia","Mohali","3 Nov 1996"
"133","67","128","88","6","0","76.13","2","caught","1","v South Africa","Mumbai","6 Nov 1996"
"134","114","157","126","14","0","90.47","1","stumped","1","v South Africa","Mumbai","14 Dec 1996"
"135","0","12","4","0","0","0.00","2","bowled","2","v South Africa","Bloemfontein","23 Jan 1997"
"136","6","8","8","1","0","75.00","1","caught","2","v Zimbabwe","Paarl","27 Jan 1997"
"137","1","14","14","0","0","7.14","4","bowled","1","v South Africa","Port Elizabeth","2 Feb 1997"
"138","14","34","24","2","0","58.33","3","caught","1","v South Africa","East London","4 Feb 1997"
"139","41","81","56","1","1","73.21","4","caught","1","v Zimbabwe","Centurion","7 Feb 1997"
"140","104","121","97","8","1","107.21","2","caught","2","v Zimbabwe","Benoni","9 Feb 1997"
"141","32","55","27","6","0","118.51","2","caught","1","v South Africa","Durban","12 Feb 1997"
"142","45","48","33","7","1","136.36","2","caught","2","v South Africa","Durban","13 Feb 1997"
"143","13","18","15","0","1","86.66","2","caught","1","v Zimbabwe","Bulawayo","15 Feb 1997"
"144","44","57","43","10","0","102.32","1","caught","1","v West Indies","Port of Spain","26 Apr 1997"
"145","65*","111","70","7","0","92.85","1","not out","2","v West Indies","Port of Spain","27 Apr 1997"
"146","9","22","15","1","0","60.00","1","bowled","2","v West Indies","Kingstown","30 Apr 1997"
"147","1","17","11","0","0","9.09","1","caught","1","v West Indies","Bridgetown","3 May 1997"
"148","117","188","137","13","2","85.40","2","bowled","2","v New Zealand","Bengaluru","14 May 1997"
"149","2","19","4","0","0","50.00","2","caught","1","v Sri Lanka","Mumbai","17 May 1997"
"150","4","10","7","1","0","57.14","1","caught","2","v Pakistan","Chennai","21 May 1997"
"151","21","49","28","3","0","75.00","1","bowled","1","v Sri Lanka","Colombo (RPS)","18 Jul 1997"
"152","TDNB","-","-","-","-","-","-","-","-","v Pakistan","Colombo (SSC)","20 Jul 1997"
"153","28","36","21","5","0","133.33","2","bowled","2","v Bangladesh","Colombo (SSC)","24 Jul 1997"
"154","53","109","67","2","0","79.10","4","caught","1","v Sri Lanka","Colombo (RPS)","26 Jul 1997"
"155","27","55","28","3","0","96.42","1","caught","2","v Sri Lanka","Colombo (RPS)","17 Aug 1997"
"156","6","4","6","1","0","100.00","1","lbw","1","v Sri Lanka","Colombo (RPS)","20 Aug 1997"
"157","27","47","31","4","0","87.09","2","caught","1","v Sri Lanka","Colombo (SSC)","23 Aug 1997"
"158","39","41","32","3","2","121.87","1","caught","2","v Sri Lanka","Colombo (SSC)","24 Aug 1997"
"159","17","82","54","2","0","31.48","1","caught","1","v Pakistan","Toronto","13 Sep 1997"
"160","25*","66","45","3","0","55.55","4","not out","2","v Pakistan","Toronto","14 Sep 1997"
"161","TDNB","-","-","-","-","-","-","-","-","v Pakistan","Toronto","17 Sep 1997"
"162","0","26","10","0","0","0.00","4","caught","1","v Pakistan","Toronto","18 Sep 1997"
"163","6","10","7","1","0","85.71","1","caught","2","v Pakistan","Toronto","20 Sep 1997"
"164","51","106","64","4","1","79.68","1","lbw","1","v Pakistan","Toronto","21 Sep 1997"
"165","2","17","11","0","0","18.18","1","bowled","1","v Pakistan","Hyderabad (Sind)","28 Sep 1997"
"166","21","24","18","2","1","116.66","1","caught","2","v Pakistan","Karachi","30 Sep 1997"
"167","7","19","11","1","0","63.63","1","caught","1","v Pakistan","Lahore","2 Oct 1997"
"168","91","146","87","4","2","104.59","4","stumped","2","v England","Sharjah","11 Dec 1997"
"169","3","4","4","0","0","75.00","5","caught","1","v Pakistan","Sharjah","14 Dec 1997"
"170","1","3","2","0","0","50.00","4","run out","2","v West Indies","Sharjah","16 Dec 1997"
"171","82*","110","86","6","0","95.34","4","not out","2","v Sri Lanka","Guwahati","22 Dec 1997"
"172","TDNB","-","-","-","-","-","-","-","-","v Sri Lanka","Indore","25 Dec 1997"
"173","6","23","13","0","0","46.15","3","caught","1","v Sri Lanka","Margao","28 Dec 1997"
"174","54","104","76","4","0","71.05","4","caught","2","v Bangladesh","Dhaka","10 Jan 1998"
"175","67","-","44","11","0","152.27","2","stumped","1","v Pakistan","Dhaka","11 Jan 1998"
"176","95","104","78","6","5","121.79","2","bowled","2","v Pakistan","Dhaka","14 Jan 1998"
"177","1","14","6","0","0","16.66","2","bowled","1","v Pakistan","Dhaka","16 Jan 1998"
"178","41","-","26","7","1","157.69","2","caught","2","v Pakistan","Dhaka","18 Jan 1998"
"179","8","21","11","1","0","72.72","2","caught","1","v Australia","Kochi","1 Apr 1998"
"180","5","44","17","0","0","29.41","2","run out","1","v Zimbabwe","Vadodara","5 Apr 1998"
"181","100","132","89","5","7","112.35","2","caught","2","v Australia","Kanpur","7 Apr 1998"
"182","1","18","2","0","0","50.00","2","caught","1","v Zimbabwe","Cuttack","9 Apr 1998"
"183","15","45","24","2","0","62.50","2","caught","1","v Australia","Delhi","14 Apr 1998"
"184","40","62","41","5","1","97.56","1","caught","1","v New Zealand","Sharjah","17 Apr 1998"
"185","80","136","72","9","0","111.11","2","caught","2","v Australia","Sharjah","19 Apr 1998"
"186","38","93","58","2","0","65.51","1","run out","1","v New Zealand","Sharjah","20 Apr 1998"
"187","143","187","131","9","5","109.16","2","caught","2","v Australia","Sharjah","22 Apr 1998"
"188","134","195","131","12","3","102.29","2","lbw","2","v Australia","Sharjah","24 Apr 1998"
"189","33","48","29","6","0","113.79","2","caught","2","v Bangladesh","Mumbai","25 May 1998"
"190","18","33","25","2","0","72.00","2","caught","2","v Kenya","Gwalior","28 May 1998"
"191","100*","156","103","13","0","97.08","2","not out","2","v Kenya","Kolkata","31 May 1998"
"192","65","79","50","9","0","130.00","2","caught","2","v Sri Lanka","Colombo (RPS)","19 Jun 1998"
"193","53","43","36","3","3","147.22","2","caught","2","v New Zealand","Colombo (RPS)","23 Jun 1998"
"194","17","28","16","4","0","106.25","2","caught","2","v Sri Lanka","Colombo (SSC)","1 Jul 1998"
"195","TDNB","-","-","-","-","-","-","-","-","v New Zealand","Colombo (SSC)","3 Jul 1998"
"196","128","182","131","8","2","97.70","2","stumped","1","v Sri Lanka","Colombo (RPS)","7 Jul 1998"
"197","77","157","109","9","0","70.64","2","caught","1","v Pakistan","Toronto","20 Sep 1998"
"198","127*","155","130","13","1","97.69","2","not out","2","v Zimbabwe","Bulawayo","26 Sep 1998"
"199","29","33","21","4","1","138.09","1","caught","2","v Zimbabwe","Bulawayo","27 Sep 1998"
"200","2","7","6","0","0","33.33","2","caught","2","v Zimbabwe","Harare","30 Sep 1998"
"201","141","191","128","13","3","110.15","2","run out","1","v Australia","Dhaka","28 Oct 1998"
"202","8","20","14","1","0","57.14","2","caught","1","v West Indies","Dhaka","31 Oct 1998"
"203","3","15","6","0","0","50.00","2","caught","2","v Sri Lanka","Sharjah","6 Nov 1998"
"204","118*","173","112","14","2","105.35","2","not out","2","v Zimbabwe","Sharjah","8 Nov 1998"
"205","18","57","28","2","0","64.28","1","caught","1","v Sri Lanka","Sharjah","9 Nov 1998"
"206","11","33","12","2","0","91.66","2","caught","2","v Zimbabwe","Sharjah","11 Nov 1998"
"207","124*","140","92","12","6","134.78","2","not out","2","v Zimbabwe","Sharjah","13 Nov 1998"
"208","0","10","5","0","0","0.00","2","caught","1","v New Zealand","Taupo","9 Jan 1999"
"209","23","37","19","4","0","121.05","2","caught","2","v New Zealand","Napier","12 Jan 1999"
"210","45","68","42","2","2","107.14","2","stumped","1","v New Zealand","Wellington","14 Jan 1999"
"211","5","27","12","1","0","41.66","1","lbw","2","v New Zealand","Auckland","16 Jan 1999"
"212","28","71","46","5","0","60.86","2","caught","1","v South Africa","Hove","15 May 1999"
"213","140*","114","101","16","3","138.61","4","not out","1","v Kenya","Bristol","23 May 1999"
"214","2","10","3","0","0","66.66","4","bowled","1","v Sri Lanka","Taunton","26 May 1999"
"215","22","49","40","2","0","55.00","4","caught","1","v England","Birmingham","29 May 1999"
"216","0","5","4","0","0","0.00","2","caught","2","v Australia","The Oval","4 Jun 1999"
"217","45","92","65","5","0","69.23","1","caught","1","v Pakistan","Manchester","8 Jun 1999"
"218","16","26","22","2","0","72.72","1","bowled","1","v New Zealand","Nottingham","12 Jun 1999"
"219","14","52","33","0","0","42.42","2","caught","1","v Australia","Galle","23 Aug 1999"
"220","37","105","58","1","0","63.79","2","run out","1","v Sri Lanka","Colombo (RPS)","25 Aug 1999"
"221","120","191","141","11","2","85.10","1","caught","1","v Sri Lanka","Colombo (SSC)","29 Aug 1999"
"222","85","114","72","7","3","118.05","2","caught","1","v Zimbabwe","Singapore","4 Sep 1999"
"223","40","97","65","6","0","61.53","1","caught","1","v West Indies","Singapore","7 Sep 1999"
"224","0","-","6","0","0","0.00","1","caught","1","v West Indies","Singapore","8 Sep 1999"
"225","32","61","31","2","1","103.22","2","caught","2","v New Zealand","Rajkot","5 Nov 1999"
"226","186*","221","150","20","3","124.00","2","not out","1","v New Zealand","Hyderabad (Deccan)","8 Nov 1999"
"227","1","41","23","0","0","4.34","2","caught","1","v New Zealand","Gwalior","11 Nov 1999"
"228","2","21","10","0","0","20.00","2","caught","2","v New Zealand","Guwahati","14 Nov 1999"
"229","0","2","3","0","0","0.00","4","caught","2","v New Zealand","Delhi","17 Nov 1999"
"230","13","28","26","2","0","50.00","4","bowled","1","v Pakistan","Brisbane","10 Jan 2000"
"231","12","25","11","2","0","109.09","4","run out","2","v Australia","Melbourne","12 Jan 2000"
"232","1","13","11","0","0","9.09","2","caught","1","v Australia","Sydney","14 Jan 2000"
"233","93","157","103","10","0","90.29","1","bowled","2","v Pakistan","Hobart","21 Jan 2000"
"234","41","69","46","5","0","89.13","1","caught","1","v Pakistan","Adelaide","25 Jan 2000"
"235","18","45","28","2","0","64.28","1","caught","2","v Australia","Adelaide","26 Jan 2000"
"236","17","19","14","4","0","121.42","1","caught","2","v Pakistan","Perth","28 Jan 2000"
"237","3","23","21","0","0","14.28","2","bowled","1","v Australia","Perth","30 Jan 2000"
"238","26","66","25","4","0","104.00","2","caught","2","v South Africa","Kochi","9 Mar 2000"
"239","21","39","31","3","0","67.74","2","caught","2","v South Africa","Jamshedpur","12 Mar 2000"
"240","12","48","28","1","0","42.85","2","lbw","1","v South Africa","Faridabad","15 Mar 2000"
"241","122","195","138","12","0","88.40","2","caught","2","v South Africa","Vadodara","17 Mar 2000"
"242","93","119","89","7","4","104.49","2","caught","2","v South Africa","Nagpur","19 Mar 2000"
"243","5","10","8","0","0","62.50","2","bowled","1","v South Africa","Sharjah","22 Mar 2000"
"244","11","54","28","1","0","39.28","2","lbw","2","v Pakistan","Sharjah","23 Mar 2000"
"245","10","23","18","1","0","55.55","2","bowled","2","v Pakistan","Sharjah","26 Mar 2000"
"246","39","117","68","3","0","57.35","1","run out","1","v South Africa","Sharjah","27 Mar 2000"
"247","36","55","25","4","2","144.00","2","caught","2","v Bangladesh","Dhaka","30 May 2000"
"248","93","174","95","10","0","97.89","2","caught","2","v Sri Lanka","Dhaka","1 Jun 2000"
"249","25","74","30","4","0","83.33","2","lbw","2","v Pakistan","Dhaka","3 Jun 2000"
"250","25","55","35","4","0","71.42","2","lbw","2","v Kenya","Nairobi (Gym)","3 Oct 2000"
"251","38","58","37","3","3","102.70","2","caught","1","v Australia","Nairobi (Gym)","7 Oct 2000"
"252","39","61","50","4","0","78.00","2","caught","1","v South Africa","Nairobi (Gym)","13 Oct 2000"
"253","69","103","83","10","1","83.13","2","run out","1","v New Zealand","Nairobi (Gym)","15 Oct 2000"
"254","101","-","140","3","1","72.14","2","run out","1","v Sri Lanka","Sharjah","20 Oct 2000"
"255","8","-","15","1","0","53.33","2","caught","1","v Zimbabwe","Sharjah","22 Oct 2000"
"256","4","-","10","0","0","40.00","1","caught","2","v Zimbabwe","Sharjah","26 Oct 2000"
"257","61","-","54","7","0","112.96","2","caught","2","v Sri Lanka","Sharjah","27 Oct 2000"
"258","5","-","11","0","0","45.45","2","caught","2","v Sri Lanka","Sharjah","29 Oct 2000"
"259","44","90","49","7","0","89.79","2","caught","2","v Zimbabwe","Cuttack","2 Dec 2000"
"260","8","27","20","0","0","40.00","1","caught","1","v Zimbabwe","Ahmedabad","5 Dec 2000"
"261","146","200","153","15","2","95.42","2","caught","1","v Zimbabwe","Jodhpur","8 Dec 2000"
"262","62","113","86","9","0","72.09","2","lbw","2","v Zimbabwe","Kanpur","11 Dec 2000"
"263","27","38","38","5","0","71.05","2","bowled","1","v Zimbabwe","Rajkot","14 Dec 2000"
"264","35","47","26","6","1","134.61","2","run out","1","v Australia","Bengaluru","25 Mar 2001"
"265","32","35","29","6","1","110.34","2","caught","1","v Australia","Pune","28 Mar 2001"
"266","139","197","125","19","0","111.20","2","caught","1","v Australia","Indore","31 Mar 2001"
"267","62","68","38","11","0","163.15","2","caught","2","v Australia","Visakhapatnam","3 Apr 2001"
"268","12","17","15","2","0","80.00","2","caught","1","v Australia","Margao","6 Apr 2001"
"269","70*","129","70","13","0","100.00","2","not out","2","v Zimbabwe","Harare","24 Jun 2001"
"270","9","42","27","0","0","33.33","2","caught","2","v Zimbabwe","Bulawayo","27 Jun 2001"
"271","81*","191","110","8","0","73.63","2","not out","2","v West Indies","Bulawayo","30 Jun 2001"
"272","122*","210","131","12","1","93.12","2","not out","2","v West Indies","Harare","4 Jul 2001"
"273","0","10","4","0","0","0.00","2","caught","2","v West Indies","Harare","7 Jul 2001"
"274","101","209","129","9","0","78.29","2","caught","1","v South Africa","Johannesburg","5 Oct 2001"
"275","38","82","57","5","0","66.66","2","caught","1","v South Africa","Centurion","10 Oct 2001"
"276","DNB","-","-","-","-","-","-","-","2","v Kenya","Bloemfontein","12 Oct 2001"
"277","3","24","20","0","0","15.00","2","bowled","2","v Kenya","Port Elizabeth","17 Oct 2001"
"278","37","68","35","5","0","105.71","2","bowled","2","v South Africa","East London","19 Oct 2001"
"279","146","186","132","17","0","110.60","2","caught","1","v Kenya","Paarl","24 Oct 2001"
"280","17","49","42","3","0","40.47","2","bowled","1","v South Africa","Durban","26 Oct 2001"
"281","36","71","43","6","0","83.72","2","bowled","1","v England","Kolkata","19 Jan 2002"
"282","45","101","60","6","0","75.00","2","run out","2","v England","Cuttack","22 Jan 2002"
"283","68","110","79","10","0","86.07","1","lbw","2","v England","Chennai","25 Jan 2002"
"284","87*","120","67","13","1","129.85","1","not out","2","v England","Kanpur","28 Jan 2002"
"285","18","20","16","3","0","112.50","2","caught","2","v England","Delhi","31 Jan 2002"
"286","12","22","18","1","1","66.66","2","caught","2","v England","Mumbai","3 Feb 2002"
"287","34*","64","45","2","0","75.55","4","not out","2","v West Indies","Bridgetown","29 May 2002"
"288","65","110","70","3","1","92.85","4","bowled","1","v West Indies","Port of Spain","2 Jun 2002"
"289","1","12","9","0","0","11.11","4","lbw","2","v England","Lord's","29 Jun 2002"
"290","49","123","70","3","1","70.00","4","caught","2","v Sri Lanka","The Oval","30 Jun 2002"
"291","105*","167","108","8","1","97.22","4","not out","1","v England","Chester-le-Street","4 Jul 2002"
"292","19","35","25","3","0","76.00","4","caught","2","v Sri Lanka","Birmingham","6 Jul 2002"
"293","36","60","29","5","0","124.13","4","caught","2","v England","The Oval","9 Jul 2002"
"294","113","141","102","12","1","110.78","4","caught","1","v Sri Lanka","Bristol","11 Jul 2002"
